"SITEID","STA_SEQ","ID","Station_Name","EVALSTATUS","TNT","SurveyID","SurveyName","XlongDD","YlatDD","WGT","BugAssess","BugBCG","Chloride"
"CTS06621-0911",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.4408,41.7653,156.3568317,"","",NA
"CTS06621-0912",16885,"S16885_2011_2015","Natchaug River","CMPLTE","Target",3,"2011-2015",-72.1989,41.7276,156.3568317,"Pass","BCG4",25.21666667
"CTS06621-0913",17061,"S17061_2011_2015","SPRING LOT BROOK","CMPLTE","Target",3,"2011-2015",-72.4577,41.3022,156.3568317,"Fail","BCG5",14.45
"CTS06621-0914",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.201,41.4864,156.3568317,"","",NA
"CTS06621-0915",15837,"S15837_2011_2015","Farmington River","CMPLTE","Target",3,"2011-2015",-72.935,41.8396,156.3568317,"Pass","BCG3",24.8
"CTS06621-0916",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.7628,41.9492,156.3568317,"","",NA
"CTS06621-0917",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.2309,41.4141,156.3568317,"","",NA
"CTS06621-0918",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.2758,41.6526,156.3568317,"","",NA
"CTS06621-0919",17181,"S17181_2011_2015","WEST BRANCH BANTAM RIVER","CMPLTE","Target",3,"2011-2015",-73.1912,41.7639,156.3568317,"Pass","BCG4",36.6
"CTS06621-0920",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.3899,41.751,156.3568317,"","",NA
"CTS06621-0921",NA,"","","Tidal","NonTarget",NA,"2011-2015",-72.5801,41.304,156.3568317,"","",NA
"CTS06621-0922",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.4682,41.7011,156.3568317,"","",NA
"CTS06621-0923",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.9788,41.9823,156.3568317,"","",NA
"CTS06621-0924",NA,"","","NoWade","NonTarget",NA,"2011-2015",-71.8887,41.8154,156.3568317,"","",NA
"CTS06621-0925",16202,"S16202_2011_2015","Coginchaug River","CMPLTE","Target",3,"2011-2015",-72.6646,41.5639,156.3568317,"Fail","BCG5",49.75
"CTS06621-0926",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.5128,41.1846,156.3568317,"","",NA
"CTS06621-0927",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-71.9145,41.9652,156.3568317,"","",NA
"CTS06621-0928",NA,"","","LowGrad","Target",NA,"2011-2015",-71.949,41.6352,156.3568317,"","",NA
"CTS06621-0929",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-71.9526,41.402,156.3568317,"","",NA
"CTS06621-0930",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.3057,41.4254,156.3568317,"","",NA
"CTS06621-0931",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.9933,41.8235,156.3568317,"","",NA
"CTS06621-0932",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.5728,41.8439,156.3568317,"","",NA
"CTS06621-0933",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.4796,41.5025,156.3568317,"","",NA
"CTS06621-0934",18931,"S18931_2011_2015","Naugatuck River","CMPLTE","Target",3,"2011-2015",-73.0736,41.4091,156.3568317,"Fail","BCG5",75.5
"CTS06621-0935",18429,"S18429_2011_2015","Still Brook","CMPLTE","Target",3,"2011-2015",-73.2466,41.727,156.3568317,"Pass","BCG2",23.15
"CTS06621-0936",NA,"","","NoAcc","Target",NA,"2011-2015",-72.7627,41.6425,156.3568317,"","",NA
"CTS06621-0937",NA,"","","Tidal","NonTarget",NA,"2011-2015",-72.8843,41.3542,156.3568317,"","",NA
"CTS06621-0938",16268,"S16268_2011_2015","Farmill River","CMPLTE","Target",3,"2011-2015",-73.1478,41.2881,156.3568317,"Fail","BCG5",44.8
"CTS06621-0939",NA,"","","NoWade","NonTarget",NA,"2011-2015",-73.3572,42.0041,156.3568317,"","",NA
"CTS06621-0940",NA,"","","NoWade","NonTarget",NA,"2011-2015",-72.1652,41.6737,156.3568317,"","",NA
"CTS06621-0941",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.6619,41.0859,156.3568317,"","",NA
"CTS06621-0942",16588,"S16588_2011_2015","COOPER POND BROOK","CMPLTE","Target",3,"2011-2015",-73.4519,41.2722,156.3568317,"Fail","BCG5",67.53333333
"CTS06621-0943",NA,"","","LowGrad","Target",NA,"2011-2015",-72.147,41.9425,156.3568317,"","",NA
"CTS06621-0944",NA,"","","NoWade","NonTarget",NA,"2011-2015",-71.9892,41.5787,156.3568317,"","",NA
"CTS06621-0945",NA,"","","LowGrad","Target",NA,"2011-2015",-72.1777,41.4319,156.3568317,"","",NA
"CTS06621-0946",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.1776,41.598,156.3568317,"","",NA
"CTS06621-0947",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.1167,41.9829,156.3568317,"","",NA
"CTS06621-0948",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.4787,41.7829,156.3568317,"","",NA
"CTS06621-0949",NA,"","","LowGrad","Target",NA,"2011-2015",-72.6851,41.4584,156.3568317,"","",NA
"CTS06621-0950",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.2029,41.4525,156.3568317,"","",NA
"CTS06621-0951",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.8392,41.931,156.3568317,"","",NA
"CTS06621-0952",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.82,41.7558,156.3568317,"","",NA
"CTS06621-0953",16881,"S16881_2011_2015","MUNGER BROOK","CMPLTE","Target",3,"2011-2015",-72.7526,41.3419,156.3568317,"Pass","BCG4",52.06666667
"CTS06621-0954",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.0579,41.3017,156.3568317,"","",NA
"CTS06621-0955",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.3291,41.8585,156.3568317,"","",NA
"CTS06621-0956",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-72.1934,41.5548,156.3568317,"","",NA
"CTS06621-0957",NA,"","","pond","NonTarget",NA,"2011-2015",-72.9462,41.5753,156.3568317,"","",NA
"CTS06621-0958",18935,"S18935_2011_2015","Saugatuck River","CMPLTE","Target",3,"2011-2015",-73.3451,41.2323,156.3568317,"Pass","BCG4",35.2
"CTS06621-0959",NA,"","","LowGrad","Target",NA,"2011-2015",-72.4184,42.0097,156.3568317,"","",NA
"CTS06621-0960",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-71.816,41.5099,156.3568317,"","",NA
"CTS06621-0961",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-71.8969,41.3619,156.3568317,"","",NA
"CTS06621-0962",NA,"","","LT1mi2","NonTarget",NA,"2011-2015",-73.048,41.6863,156.3568317,"","",NA
"CTS06621-0963",18903,"S18903_2011_2015","Rock Brook","CMPLTE","Target",3,"2011-2015",-73.0381,41.7721,156.3568317,"Pass","BCG4",19.2
"CTS06621-0968",18867,"S18867_2016_2020","Blackledge River","CMPLTE","",4,"2016-2020",-72.42663624,41.61802776,156.3568317,"Pass","BCG3",27.7
"CTS06621-0969",19025,"S19025_2016_2020","Menunkeetesuck River","CMPLTE","",4,"2016-2020",-72.55263931,41.38278941,156.3568317,"Pass","BCG4",24.8333333333333
"CTS06621-0970",NA,"","East Aspetuck River","NoAcc","",NA,"2016-2020",-73.41171582,41.60890477,156.3568317,"","",NA
"CTS06621-0971",16502,"S16502_2016_2020","Belden Brook","CMPLTE","",4,"2016-2020",-72.85013458,42.00588882,156.3568317,"Pass","BCG2",15.1666666666667
"CTS06621-0978",NA,"","Housatonic river","NoAcc","",NA,"2016-2020",-73.40644479,41.54360219,156.3568317,"","",NA
"CTS06621-0979",16370,"S16370_2016_2020","Bunnell Brook","CMPLTE","",4,"2016-2020",-72.96282438,41.78319937,156.3568317,"Pass","BCG3",35.5428571428571
"CTS06621-0982",19020,"S19020_2016_2020","Moosehorn Brook","CMPLTE","",4,"2016-2020",-73.32709152,41.57087125,156.3568317,"Pass","BCG3",29.6
"CTS06621-0987",15240,"S15240_2016_2020","Hubbard Brook","CMPLTE","",4,"2016-2020",-72.93900081,42.03665403,156.3568317,"Pass","BCG3",8.25
"CTS06621-0989",19026,"S19026_2016_2020","horseneck Brook","CMPLTE","",4,"2016-2020",-73.63386898,41.02738258,156.3568317,"Fail","BCG5",91.9666666666667
"CTS06621-1000",15250,"","Mattebessett River","NoAcc","",NA,"2016-2020",-72.73127093,41.63923982,156.3568317,"","",NA
"CTS06621-1003",19019,"S19019_2016_2020","WACHOCASTINOOK BROOK","CMPLTE","",4,"2016-2020",-73.43841257,41.99308961,156.3568317,"Pass","BCG2",0.933333333333333
"CTS06621-1011",NA,"","Still River","LowGrad","",NA,"2016-2020",-73.0390028,41.9707198,156.3568317,"","",NA
"CTS06621-1012",19021,"S19021_2016_2020","Farm Brook","CMPLTE","",4,"2016-2020",-72.5439276,41.82222294,156.3568317,"Fail","BCG5",96.3
"CTS06621-1014",19018,"S19018_2016_2020","Long Meadow Pond Brook","CMPLTE","",4,"2016-2020",-73.09843118,41.49584428,156.3568317,"Fail","BCG5",56.425
"CTS06621-1016",19016,"S19016_2016_2020","Trout Brook","CMPLTE","",4,"2016-2020",-72.73919554,41.76615331,156.3568317,"Fail","BCG5",78.8666666666667
"CTS06621-1018",19023,"","Bruce Brook","UndGrd","",NA,"2016-2020",-73.14462198,41.21021766,156.3568317,"","",NA
"CTS06621-1019",NA,"","Indian Lake Creek","NoAcc","",NA,"2016-2020",-73.49507415,41.87679418,156.3568317,"","",NA
"CTS06621-1020",19027,"","Havens Ledge Brook","NoAcc","",NA,"2016-2020",-72.06298093,41.88157566,156.3568317,"","",NA
"CTS06621-1023",19024,"S19024_2016_2020","Crystal Lake Brook","CMPLTE","",4,"2016-2020",-72.36217342,41.96680638,156.3568317,"Pass","BCG4",42.2666666666667
"CTS06621-1026",19017,"S19017_2016_2020","Todd Hollow Brook","CMPLTE","",4,"2016-2020",-73.0362167,41.65434695,156.3568317,"Pass","BCG4",46.4333333333333
"CTS06621-1027",19679,"S19679_2016_2020","Leadmine Brook","CMPLTE","",4,"2016-2020",-73.06142346,41.75789435,156.3568317,"Pass","BCG3",83.6333333333333
"CTS06621-1029",NA,"","Trading Cove Brook, Unnamed tributary to","NoAcc","",NA,"2016-2020",-72.16310532,41.51633291,156.3568317,"","",NA
"CTS06621-1035",19655,"S19655_2016_2020","Bradley Brook","CMPLTE","",4,"2016-2020",-72.81050435,41.99185218,156.3568317,"Pass","BCG4",20.0333333333333
"CTS06621-1037",NA,"","Quinnipiac River","LowGrad","",NA,"2016-2020",-72.81883379,41.50226817,156.3568317,"","",NA
"CTS06621-1038",19699,"S19699_2016_2020","Rippowam River","CMPLTE","",4,"2016-2020",-73.55384101,41.06639802,156.3568317,"Fail","BCG5",161.4
"CTS06621-1040",19644,"S19644_2016_2020","Fenton River","CMPLTE","",4,"2016-2020",-72.2321911,41.89375603,156.3568317,"Pass","BCG4",23.7666666666667
"CTS06621-1043",NA,"","Farmington River","NoWade","",NA,"2016-2020",-72.91831207,41.7781808,156.3568317,"","",NA
"CTS06621-1045",19698,"S19698_2016_2020","Cove River","CMPLTE","",4,"2016-2020",-72.97410354,41.28644364,156.3568317,"Fail","BCG5",115.133333333333
"CTS06621-1046",16863,"S16863_2016_2020","Moosehorn Brook","CMPLTE","",4,"2016-2020",-73.31614775,41.5793622,156.3568317,"Pass","BCG2",16.925
"CTS06621-1047",19602,"","Naugatuck River","Uknown","",NA,"2016-2020",-73.11210411,41.78347283,156.3568317,"","",NA
"CTS06621-1048",19638,"","Birch Mountain Brook","Uknown","",NA,"2016-2020",-72.49872061,41.76308069,156.3568317,"","",NA
"CTS06621-1051",19696,"S19696_2016_2020","Whiting River, Unnamed tributary to","CMPLTE","",4,"2016-2020",-73.26802174,42.03433052,156.3568317,"Pass","BCG3",11.5
"CTS06621-1055",NA,"","Little Dam Tavern Brook","LowGrad","",NA,"2016-2020",-71.88344352,41.92587616,156.3568317,"","",NA
"CTS06621-1056",19681,"S19681_2016_2020","Merrick Brook","CMPLTE","",4,"2016-2020",-72.08412979,41.69725573,156.3568317,"Pass","BCG4",13.9
"CTS06621-1057",NA,"","Yawbucs Brook","NoAcc","",NA,"2016-2020",-71.90107369,41.46180746,156.3568317,"","",NA
"CTS06621-1059",NA,"","Little River","NoAcc","",NA,"2016-2020",-73.36859729,41.29580567,156.3568317,"","",NA
"CTS06621-1064",19639,"S19639_2016_2020","Skungamaug River","CMPLTE","",4,"2016-2020",-72.39255995,41.76245862,156.3568317,"Pass","BCG4",57.3
"CTS06621-1065",19700,"S19700_2016_2020","Beaver Meadow Brook","CMPLTE","",4,"2016-2020",-72.53605345,41.45229051,156.3568317,"Pass","BCG3",12.2333333333333
"CTS06621-1066",19682,"S19682_2016_2020","Sixmile Brook","CMPLTE","",4,"2016-2020",-73.14473938,41.40677663,156.3568317,"Pass","BCG3",71.1333333333333
"CTS06621-1068",19697,"S19697_2016_2020","Mashamoquet Brook","CMPLTE","",4,"2016-2020",-71.95045965,41.85481002,156.3568317,"Pass","BCG4",18.45
"CTS06621-1069",NA,"","Misery Brook","LowGrad","",NA,"2016-2020",-72.85899956,41.58828417,156.3568317,"","",NA
"CTS06621-1071",19940,"S19940_2016_2020","Gunn Brook","CMPLTE","",4,"2016-2020",-73.37901963,41.80000885,156.3568317,"Pass","BCG3",21.4666666666667
"CTS06621-1072",15783,"S15783_2016_2020","Eagleville Brook","CMPLTE","",4,"2016-2020",-72.27704025,41.78876421,156.3568317,"Pass","BCG4",319.5
"CTS06621-1081",18447,"S18447_2016_2020","West River","CMPLTE","",4,"2016-2020",-72.70685324,41.33051169,156.3568317,"Pass","BCG3",25.6666666666667
"CTS06621-1082",19957,"S19957_2016_2020","Merryall Brook","CMPLTE","",4,"2016-2020",-73.44668256,41.65168219,156.3568317,"Pass","BCG3",17.2
"CTS06621-1083",NA,"","Kendall Brook","NoAcc","",NA,"2016-2020",-72.83747444,41.95846429,156.3568317,"","",NA
"CTS06621-1088",16873,"S16873_2016_2020","Mount Hope River","CMPLTE","",4,"2016-2020",-72.16418001,41.88177086,156.3568317,"Pass","BCG2",34.1
"CTS06621-1089",17433,"","Trading Cove Brook","LowGrad","",NA,"2016-2020",-72.10326155,41.49856737,156.3568317,"","",NA
"CTS06621-1090",19956,"S19956_2016_2020","Limekiln Brook","CMPLTE","",4,"2016-2020",-73.39085349,41.39194479,156.3568317,"Pass","BCG4",39.3333333333333
"CTS06621-1091",19932,"","Whigville Brook","Uknown","",NA,"2016-2020",-72.960784,41.74012704,156.3568317,"","",NA
"CTS06621-1092",19931,"S19931_2016_2020","Charters Brook","CMPLTE","",4,"2016-2020",-72.40556043,41.9032656,156.3568317,"Pass","BCG2",37.1
"CTS06621-1094",NA,"","Marks Brook","FCDam","",NA,"2016-2020",-73.00291561,41.47967177,156.3568317,"","",NA
"CTS06621-1100",19938,"S19938_2016_2020","Mint Brook","CMPLTE","",4,"2016-2020",-72.33888189,41.64057354,156.3568317,"Fail","BCG5",6.33333333333333
"CTS06621-1102",19955,"S19955_2016_2020","NNT to Saugatuck River","CMPLTE","",4,"2016-2020",-73.40053625,41.2988373,156.3568317,"Pass","BCG3",70.0333333333333
"CTS06621-1105",19933,"S19933_2016_2020","Thompson Brook","CMPLTE","",4,"2016-2020",-72.0442701,41.40193017,156.3568317,"Pass","BCG3",24.175
"CTS06621-1107",19941,"","Torringford Brook","NoAcc","",NA,"2016-2020",-73.0484912,41.84124075,156.3568317,"","",NA
"CTS06621-1108",19930,"","Scantic River","Uknown","",NA,"2016-2020",-72.56229295,41.91245953,156.3568317,"","",NA
"CTS06621-1109",14441,"S14441_2016_2020","Salmon River","CMPLTE","",4,"2016-2020",-72.4285624,41.57490354,156.3568317,"Pass","BCG2",39.66
"CTS06621-1110",15274,"S15274_2016_2020","Sargent River","CMPLTE","",4,"2016-2020",-72.98907831,41.38889711,156.3568317,"Pass","BCG4",29.4333333333333
"CTS06621-1112",NA,"","Piper Brook","NoAcc","",NA,"2016-2020",-72.75324485,41.68888651,156.3568317,"","",NA
"CTS06621-1113",NA,"","West River","LowGrad","",NA,"2016-2020",-72.957201,41.32133796,156.3568317,"","",NA
"CTS06621-1115",20122,"S20122_2016_2020","Deming Brook","CMPLTE","",4,"2016-2020",-73.29468603,41.97054895,156.3568317,"Pass","BCG2",0.6
"CTS06621-1116",NA,"","Tenmile River","NoAcc","",NA,"2016-2020",-72.26671581,41.66730378,156.3568317,"","",NA
"CTS06621-1117",NA,"","Converse Pond Brook","NoAcc","",NA,"2016-2020",-73.64928609,41.125602,156.3568317,"","",NA
"CTS06621-1118",15294,"S15294_2016_2020","Norwalk River","CMPLTE","",4,"2016-2020",-73.43172587,41.19516159,156.3568317,"Fail","BCG5",76.2666666666667
"CTS06621-1120",NA,"","Goldmine Brook","NoAcc","",NA,"2016-2020",-72.13478381,41.52601951,156.3568317,"","",NA
"CTS06621-1121",NA,"","Jordan Brook","LowGrad","",NA,"2016-2020",-72.15400238,41.37537352,156.3568317,"","",NA
"CTS06621-1123",20124,"S20124_2016_2020","NNT to Sucker Brook","CMPLTE","",4,"2016-2020",-73.11535949,41.91685813,156.3568317,"Pass","BCG3",23.1666666666667
"CTS06621-1124",20123,"S20123_2016_2020","Labonte Brook","CMPLTE","",4,"2016-2020",-72.3083007,41.90436732,156.3568317,"Pass","BCG2",22.725
"CTS06621-1127",20129,"S20129_2016_2020","Ocain Brook","CMPLTE","",4,"2016-2020",-73.26489309,41.89936921,156.3568317,"Pass","BCG3",12.925
"CTS06621-1128",NA,"","North Branch Park River","LowGrad","",NA,"2016-2020",-72.70241436,41.77494018,156.3568317,"","",NA
"CTS06621-1129",NA,"","Fivemile Brook","LowGrad","",NA,"2016-2020",-72.83454463,41.35203114,156.3568317,"","",NA
"CTS06621-1130",16649,"S16649_2016_2020","Farmill River","CMPLTE","",4,"2016-2020",-73.10412633,41.26317693,156.3568317,"Fail","BCG5",77.9333333333333
"CTS06621-1132",20128,"S20128_2016_2020","Susquetonscut Brook","CMPLTE","",4,"2016-2020",-72.13950395,41.58063508,156.3568317,"Pass","BCG4",14.0333333333333
"CTS06621-1133",20127,"S20127_2016_2020","Pequabuck River","CMPLTE","",4,"2016-2020",-72.96913898,41.67014697,156.3568317,"Pass","BCG4",88.4
"CTS06621-1134",NA,"","West Branch Saugatuck River","LowGrad","",NA,"2016-2020",-73.39053745,41.20026213,156.3568317,"","",NA
"CTS06621-1139",NA,"","Rattlesnake Hill Brook","LowGrad","",NA,"2016-2020",-72.9088714,41.82377577,156.3568317,"","",NA
"CTS06621-1141",17324,"S17324_2016_2020","Latimer Brook","CMPLTE","",4,"2016-2020",-72.2212804,41.40790435,156.3568317,"Pass","BCG3",22.05
"CTS06621-1142",18921,"S18921_2016_2020","NNT to Shepaug","CMPLTE","",4,"2016-2020",-73.33988074,41.60547823,156.3568317,"Pass","BCG3",48.8
"CTS06621-1150",16788,"S16788_2016_2020","Keelers Brook","CMPLTE","",4,"2016-2020",-73.44071862,41.09245757,156.3568317,"Fail","BCG5",104.2
"CTS06621-1151",NA,"","Quinebaug River","LowGrad","",NA,"2016-2020",-71.91746801,41.98828311,156.3568317,"","",NA
"CTS06621-1152",NA,"","NNT to Blissville Brook","LowGrad","",NA,"2016-2020",-72.01613134,41.61030314,156.3568317,"","",NA
"CTS06621-1159",20319,"S20319_2016_2020","NNT to EB Shepaug River","CMPLTE","",4,"2016-2020",-73.28913566,41.82743588,156.3568317,"Pass","BCG3",10.2666666666667
"CTS06621-1160",20325,"S20325_2016_2020","Quinnipiac River","CMPLTE","",4,"2016-2020",-72.83857904,41.67174301,156.3568317,"Fail","BCG5",74.9
"CTS06621-1165",17012,"S17012_2016_2020","Rockwood Lake Brook","CMPLTE","",4,"2016-2020",-73.62675276,41.08968817,156.3568317,"Fail","BCG5",85.9666666666667
"CTS06621-1170",14325,"","Naugatuck River","NoAcc","",NA,"2016-2020",-73.05102683,41.55206638,156.3568317,"","",NA
"CTS06621-1175",20320,"S20320_2016_2020","North Brook","CMPLTE","",4,"2016-2020",-73.22372291,42.00671645,156.3568317,"Pass","BCG2",40.8666666666667
"CTS06621-1179",NA,"","Hop Brook","LowGrad","",NA,"2016-2020",-72.82536619,41.87064697,156.3568317,"","",NA
"CTS06621-1180",16442,"","North Branch Park River","LowGrad","",NA,"2016-2020",-72.71084291,41.79403231,156.3568317,"","",NA
"CTS06621-1181",NA,"","NNT to Mill River","LowGrad","",NA,"2016-2020",-72.87907706,41.46464378,156.3568317,"","",NA
"CTS06621-1183",NA,"","Spring Brook","NoAcc","",NA,"2016-2020",-73.47135891,41.92215427,156.3568317,"","",NA
"CTS06621-1188",NA,"","Scantic River","NoAcc","",NA,"2016-2020",-72.55353398,41.97378065,156.3568317,"","",NA
"CTS06621-1190",20324,"S20324_2016_2020","Walker Brook","CMPLTE","",4,"2016-2020",-73.34706878,41.59650019,156.3568317,"Pass","BCG4",28.1333333333333
"CTS06621-1191",20318,"S20318_2016_2020","Pickett Brook","CMPLTE","",4,"2016-2020",-73.11003408,41.76273162,156.3568317,"Pass","BCG3",72.3695
"CTS06621-1196",20321,"","Slater Brook","Dry","",NA,"2016-2020",-71.82380915,41.83004731,156.3568317,"","",NA
"CTS06621-1198",14361,"S14361_2016_2020","Norwalk River","CMPLTE","",4,"2016-2020",-73.42616724,41.13618622,156.3568317,"Fail","BCG5",106.1
"CTS06621-1199",NA,"","Fivemile River","LowGrad","",NA,"2016-2020",-71.83331965,41.91228601,156.3568317,"","",NA
